LoanNr_ChkDgt,Zip,NAICS,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementGross,SBA_Appv,prediction
1990235004,7726,54,2006,91,2,2.0,6,2,0,2,0,0,1299802.0,975000.0,paid in full
3883055002,97030,54,2010,300,34,1.0,0,34,0,1,0,0,427400.0,389700.0,paid in full
2482746009,94103,56,2007,60,48,1.0,12,48,1,1,1,0,100000.0,50000.0,paid in full
5670214001,95667,44,2002,120,11,1.0,0,0,73000,2,0,0,405000.0,303750.0,paid in full
1497954008,26301,42,1997,120,3,2.0,0,0,1,0,0,1,50000.0,40000.0,paid in full
5054125001,48640,54,2012,84,1,2.0,1,1,0,2,1,0,68500.0,25000.0,paid in full
2722095008,90403,54,2007,45,1,1.0,0,0,0,1,0,0,10000.0,5000.0,charged off
8525923003,30722,31,1995,12,6,1.0,0,0,1,0,0,0,500000.0,450000.0,paid in full
1718434010,74136,62,1998,60,8,1.0,0,0,1,0,0,0,300000.0,225000.0,paid in full
5925083006,7047,62,1993,120,2,2.0,0,0,1,0,0,0,100000.0,70000.0,paid in full
7668524000,93536,54,2004,36,2,1.0,1,2,1,1,1,0,45318.0,20000.0,paid in full
1012585003,6479,56,2004,60,1,2.0,0,0,1,1,0,0,13000.0,6500.0,paid in full
6561354003,53527,62,2003,36,10,1.0,0,10,1,1,1,0,25000.0,12500.0,paid in full
9329973004,7004,54,1996,300,5,1.0,0,0,1,0,0,0,160000.0,120000.0,paid in full
4249703001,94590,54,1990,288,3,1.0,0,0,1,0,0,0,171000.0,145350.0,paid in full
3730345005,5832,11,2010,69,1,2.0,0,1,0,2,0,0,45000.0,40500.0,paid in full
1089485006,30817,23,2005,42,1,1.0,0,0,1,1,0,0,10000.0,5000.0,charged off
5793683006,80525,54,1993,108,22,1.0,0,0,1,0,0,0,110000.0,92400.0,paid in full
4640985010,28387,53,2011,36,3,2.0,0,31,0,2,0,0,175000.0,87500.0,paid in full
3871054009,88001,44,2000,240,80,1.0,0,0,1,1,0,0,1170000.0,553410.0,paid in full
5581473000,11040,32,1993,240,111,1.0,25,86,1,0,0,0,749000.0,749000.0,paid in full
4298965008,44705,44,2011,84,2,1.0,0,2,0,1,1,0,126957.0,25000.0,paid in full
1530584007,8824,54,1997,12,1,1.0,0,0,1,0,1,0,50000.0,25000.0,paid in full
8175103003,98908,81,1995,72,4,1.0,0,0,1,0,0,0,130000.0,117000.0,paid in full
4557284004,14203,44,2001,132,4,1.0,0,0,1,1,0,0,50000.0,42500.0,paid in full
1963875002,14052,44,2006,84,4,1.0,3,4,0,1,1,0,55000.0,15000.0,paid in full
4970084007,80222,81,2002,60,2,1.0,0,0,1,1,1,0,50000.0,25000.0,paid in full
6582323008,77396,33,1994,84,13,1.0,0,0,1,0,0,0,315000.0,266490.0,paid in full
9823294003,89015,54,2006,60,1,1.0,0,1,1,1,1,0,35150.0,15000.0,paid in full
1626765003,33138,23,2006,84,4,1.0,0,4,0,1,1,0,25000.0,12500.0,paid in full
3171645004,97426,72,2008,84,11,1.0,0,11,0,1,1,0,89908.0,25000.0,paid in full
3647635008,97210,42,2009,67,2,1.0,2,4,0,1,0,0,25000.0,22500.0,charged off
1451985007,85719,62,2005,120,12,1.0,0,12,0,1,0,0,387000.0,314250.0,paid in full
5398694005,2494,52,2002,84,2,1.0,0,2,1,1,1,0,46118.0,12500.0,paid in full
3514843005,66534,33,1989,180,32,1.0,0,0,1,0,0,0,120000.0,102000.0,paid in full
1296155004,60458,81,2005,48,2,1.0,0,2,1,2,1,0,75599.0,21000.0,charged off
2758356001,90016,51,2007,65,1,1.0,0,1,1,1,1,0,25000.0,10000.0,charged off
5970804003,33433,81,2003,84,6,1.0,4,10,1,1,1,0,40000.0,20000.0,paid in full
3462745010,30248,23,2009,84,1,1.0,0,1,0,1,1,0,50000.0,25000.0,paid in full
2003735003,45044,72,2006,126,25,2.0,5,30,0,2,0,0,150000.0,75000.0,paid in full
3194975001,84770,54,2008,84,5,1.0,0,5,0,2,1,0,120016.0,25000.0,paid in full
8754904008,97415,45,2005,33,10,1.0,0,0,1,2,0,0,50000.0,42500.0,charged off
8346073002,79413,71,1995,240,27,1.0,24,3,1,0,0,0,375000.0,375000.0,paid in full
7153474010,16105,62,2004,11,10,1.0,5,10,1,2,1,0,201775.0,37500.0,charged off
2571006001,65714,23,2007,12,21,1.0,0,0,1,0,1,0,150000.0,127500.0,paid in full
5678794005,3104,71,2002,84,1,1.0,0,1,1,1,1,0,52477.0,17500.0,paid in full
1611105001,95605,44,2006,10,4,1.0,1,4,0,1,1,0,22221.0,7500.0,charged off
1053506004,15237,72,2006,97,10,2.0,0,0,68020,2,0,0,150000.0,127500.0,paid in full
1874145004,32804,81,2006,84,4,1.0,0,4,0,1,1,0,35000.0,17500.0,paid in full
3407773002,3246,81,1989,87,23,1.0,0,0,0,0,0,0,102000.0,91800.0,paid in full
9148424000,94566,72,2006,84,50,1.0,50,100,10643,1,1,0,45000.0,15000.0,paid in full
3025495009,11556,54,2008,16,3,1.0,0,3,0,1,1,0,35000.0,15000.0,charged off
2124394008,51012,62,1998,180,3,1.0,0,0,1,0,0,0,200000.0,150000.0,paid in full
1519235002,15601,54,2006,36,1,1.0,0,1,0,1,0,0,15000.0,7500.0,charged off
2824244010,14127,33,1999,84,15,1.0,0,0,1,0,0,0,350000.0,210000.0,paid in full
2485125010,55430,72,2007,120,3,2.0,12,3,0,2,0,0,277000.0,207750.0,paid in full
3563223003,94612,23,1990,300,5,1.0,0,0,1,0,0,0,90000.0,67500.0,paid in full
1248186004,11355,62,2006,12,18,1.0,0,18,1,1,1,0,150000.0,75000.0,paid in full
6838303007,77901,53,1994,60,11,1.0,0,0,1,0,0,1,64300.0,34722.0,paid in full
5656544010,19006,72,2002,18,6,2.0,0,6,1,1,1,0,50000.0,25000.0,paid in full
5033264002,92691,52,2002,240,50,1.0,15,0,1,1,0,0,926000.0,926000.0,paid in full
1274995008,28752,44,2005,84,2,2.0,0,2,1,1,1,0,17000.0,5000.0,paid in full
4521114008,44077,23,2001,84,8,1.0,0,8,1,1,1,0,105000.0,50000.0,paid in full
2627815001,83442,23,2007,84,6,2.0,5,6,0,2,1,0,18000.0,9000.0,paid in full
5648844006,79720,33,2002,84,39,1.0,0,0,1,1,0,0,1610700.0,727070.0,paid in full
1801145003,2420,54,2006,2,2,1.0,0,0,0,1,0,0,15000.0,7500.0,charged off
3545803007,72702,42,1990,240,12,1.0,8,12,1,0,0,0,298000.0,298000.0,paid in full
1135615010,19064,42,2005,41,5,1.0,0,0,1,1,0,0,74997.0,37500.0,charged off
4496443003,48093,44,1991,240,50,1.0,50,0,1,0,0,0,750000.0,750000.0,paid in full
1077925010,81520,23,2005,67,3,1.0,0,0,1,1,0,0,25000.0,12500.0,paid in full
4561703006,91730,33,1991,300,10,1.0,0,0,1,0,0,0,300000.0,255000.0,paid in full
2752555005,12184,23,2008,86,6,1.0,2,6,0,1,0,0,260000.0,195000.0,paid in full
2098866005,43123,44,2006,300,4,2.0,0,0,50930,1,0,0,499875.0,374906.0,paid in full
5720354007,1852,62,2002,67,1,1.0,0,1,1,1,1,0,23441.0,17500.0,paid in full
5683894005,92503,72,2002,300,30,2.0,0,0,29520,1,0,0,765000.0,573750.0,paid in full
6280474008,46320,23,2003,240,29,1.0,15,14,1,1,0,0,413000.0,413000.0,paid in full
7407694007,91030,54,2004,84,1,1.0,0,1,1,1,1,0,16000.0,5000.0,paid in full
6888094010,34787,23,2004,240,3,1.0,3,0,1,2,0,0,270000.0,270000.0,paid in full
2396366006,91384,81,2006,38,1,1.0,0,1,1,2,1,0,72085.0,12500.0,charged off
7713854005,92028,54,2004,83,9,1.0,5,14,1,2,1,0,86543.0,7500.0,paid in full
4613803004,68108,81,1992,180,3,1.0,0,0,1,0,0,0,112000.0,97440.0,paid in full
8747754002,46204,56,2005,84,70,1.0,40,70,1,1,1,0,125900.0,51125.0,paid in full
9164234002,8330,45,2006,84,1,2.0,1,1,1,2,1,0,32000.0,16000.0,paid in full
2786085004,60613,72,2008,84,4,2.0,4,4,0,1,1,0,40000.0,12500.0,paid in full
5617103008,19031,44,1993,60,1,1.0,0,0,1,0,0,0,100000.0,90000.0,paid in full
8842884004,78643,72,2005,133,17,1.0,0,0,1,2,0,0,322000.0,241500.0,paid in full
9960433008,66061,71,1997,95,3,2.0,0,0,1,0,0,0,45000.0,36000.0,paid in full
1887745006,60062,23,2006,60,5,2.0,0,5,0,1,0,0,150000.0,75000.0,paid in full
2156965003,90723,52,2007,45,3,1.0,2,5,0,1,1,0,112297.0,25000.0,charged off
5552564000,50321,42,2002,84,2,2.0,5,2,1,1,1,0,50000.0,25000.0,paid in full
4888684000,97214,48,2001,240,49,1.0,35,0,1,1,0,0,1000000.0,1000000.0,paid in full
9116844003,13069,56,2005,84,25,1.0,10,15,1,1,1,0,690256.0,175000.0,paid in full
5052875010,11205,33,2012,120,8,1.0,10,8,0,1,0,0,150000.0,127500.0,paid in full
1154775007,94107,54,2005,84,13,1.0,0,13,1,1,1,0,100000.0,50000.0,paid in full
2320715001,58501,44,2007,12,7,1.0,0,7,0,1,0,0,65000.0,32500.0,charged off
1257705000,14226,44,2005,60,26,1.0,10,26,1,1,1,0,65478.0,12500.0,paid in full
8707703008,7077,42,1996,84,2,1.0,0,0,1,0,0,1,100000.0,80000.0,paid in full
2369775009,71106,72,2007,70,8,1.0,2,8,0,1,0,0,100000.0,50000.0,charged off
1226145006,48047,23,2005,45,9,1.0,0,9,1,1,0,0,50000.0,25000.0,charged off
1669745008,46075,56,2006,84,4,1.0,1,5,0,1,0,0,50000.0,25000.0,paid in full
5653223006,27377,71,1993,240,1,1.0,0,0,1,0,0,0,900000.0,729000.0,paid in full
6083233000,60136,32,1994,180,7,1.0,0,0,1,0,0,0,185000.0,138750.0,paid in full
1019575003,2840,81,2004,84,1,1.0,0,0,1,1,1,0,50877.0,20000.0,paid in full
1227565005,30114,54,2005,84,15,1.0,8,15,1,1,1,0,50000.0,25000.0,paid in full
2955255009,98368,72,2008,37,8,1.0,0,8,0,1,1,0,138141.0,25000.0,charged off
2288225006,3053,51,2007,46,1,2.0,2,3,0,1,1,0,50253.0,14000.0,charged off
8640663003,81147,72,1995,84,4,1.0,0,0,1,0,0,1,40000.0,36000.0,paid in full
1997456010,39051,11,2006,120,2,1.0,0,0,1,2,0,0,108000.0,91800.0,paid in full
4029143008,95827,54,1990,288,35,1.0,0,0,1,0,0,0,474000.0,398160.0,paid in full
3487004000,6001,62,2000,276,6,1.0,0,0,1,1,0,0,340000.0,255000.0,paid in full
4358255010,75024,61,2011,60,20,2.0,4,24,36204,1,0,0,100000.0,50000.0,paid in full
2804215000,92253,54,2008,84,3,1.0,0,3,0,1,1,0,8618.0,2500.0,paid in full
3081706001,77025,32,2008,12,10,1.0,8,10,1,1,1,0,295411.0,75000.0,paid in full
2194946005,92119,23,2006,84,4,1.0,0,4,1,2,1,0,71934.0,12500.0,paid in full
2195245002,80221,72,2007,84,3,1.0,0,3,0,1,1,0,25000.0,12500.0,paid in full
1573834010,91803,42,1997,60,5,1.0,0,0,1,0,1,0,50000.0,25000.0,paid in full
6345174003,19002,44,2003,84,2,1.0,0,2,1,2,1,0,58540.0,17500.0,paid in full
2393325003,6492,23,2007,84,4,1.0,0,4,0,1,0,0,70000.0,35000.0,paid in full
4199344008,62946,71,2001,108,3,2.0,0,0,1,2,0,0,39695.0,31756.0,paid in full
2513195007,29690,31,2007,85,6,1.0,8,6,0,1,0,0,500000.0,375000.0,paid in full
3611875008,47725,48,2009,84,22,1.0,0,22,0,1,0,0,280000.0,252000.0,paid in full
4449764009,39047,81,2001,35,2,1.0,0,2,1,1,1,0,25300.0,12650.0,paid in full
3030486007,64063,54,2008,60,13,1.0,0,13,1,1,1,0,822713.0,150000.0,paid in full
1402945010,30319,44,2005,34,1,1.0,0,1,0,1,0,0,80786.0,13250.0,charged off
1824025005,80301,44,2006,84,2,1.0,1,2,0,1,1,0,211822.0,25000.0,paid in full
5516394000,46011,62,2002,120,2,1.0,0,2,1,1,1,0,66468.0,25000.0,paid in full
5421853008,68154,62,1993,84,1,2.0,0,0,1,0,0,0,77784.0,70006.0,paid in full
3295986010,66062,44,2008,71,2,2.0,3,2,52070,1,1,0,46544.0,12500.0,charged off
3189693003,81212,81,1988,240,1,2.0,6,1,0,0,0,0,85000.0,88000.0,paid in full
7825293001,74104,21,1995,196,5,2.0,0,0,1,0,0,1,100000.0,82000.0,paid in full
1599945002,60118,54,2006,59,6,1.0,2,0,0,1,1,0,77889.0,15000.0,charged off
3571505007,17112,23,2009,46,1,1.0,0,1,0,1,1,0,25251.0,12500.0,paid in full
3341765009,29576,44,2009,49,2,2.0,0,2,0,1,0,0,50000.0,45000.0,charged off
2177485000,63303,23,2007,64,1,1.0,0,1,0,1,1,0,57458.0,22500.0,charged off
3117275010,30071,45,2008,70,6,2.0,0,0,0,1,0,0,50000.0,42500.0,charged off
1804105008,75115,44,2006,84,8,1.0,3,8,0,1,1,0,230000.0,115000.0,paid in full
2442225005,38053,23,2007,40,2,1.0,2,4,0,1,0,0,20000.0,17000.0,charged off
1334045008,48167,54,2005,58,2,1.0,0,2,1,1,0,0,90000.0,45000.0,charged off
2783175001,11050,81,2008,53,6,1.0,1,6,0,1,1,0,174946.0,25000.0,charged off
1399955000,89521,45,2005,84,2,1.0,0,2,0,1,0,0,35000.0,17500.0,paid in full
6024383010,77061,81,1994,216,1,2.0,0,0,1,0,0,0,385000.0,288750.0,paid in full
4208485003,1824,62,2010,60,1,1.0,0,1,0,1,0,0,10000.0,5000.0,paid in full
2645245000,91784,81,2007,110,79,1.0,10,0,0,1,0,0,750000.0,562500.0,paid in full
2834535003,84770,51,2008,84,12,2.0,18,12,0,1,0,0,100000.0,50000.0,paid in full
1556295008,76502,81,2006,84,10,1.0,17,10,0,1,1,0,123707.0,20000.0,paid in full
9524494004,14203,56,2006,84,10,2.0,0,0,1,1,0,0,365000.0,273750.0,paid in full
2768775006,55102,54,2008,84,2,2.0,0,2,0,1,1,0,10000.0,5000.0,paid in full
3716135005,80403,51,2010,84,2,1.0,0,2,0,1,1,0,101487.0,24500.0,paid in full
1749345006,85281,56,2006,36,0,2.0,0,0,0,1,1,0,41924.0,5000.0,charged off
2158335006,94025,54,2007,84,5,1.0,0,5,0,1,0,0,50000.0,25000.0,paid in full
5041964000,37406,33,2002,36,20,1.0,5,20,1,1,1,0,50000.0,25000.0,paid in full
3324035000,15220,54,2009,117,4,2.0,5,4,0,1,0,0,5000.0,4250.0,charged off
1009025009,1109,56,2004,54,2,2.0,0,0,1,1,1,0,10079.0,5000.0,paid in full
2573815005,90650,45,2007,10,2,1.0,1,3,0,1,1,0,40000.0,20000.0,charged off
4285113009,72466,11,1991,180,1,1.0,0,0,1,0,0,0,60000.0,54000.0,paid in full
4778463007,30520,11,1992,60,2,1.0,0,0,1,0,0,0,300000.0,171000.0,paid in full
5769713002,65803,81,1993,240,5,1.0,0,0,1,0,0,0,132750.0,112838.0,paid in full
9302413000,76160,23,1996,84,80,1.0,0,0,1,0,0,0,450000.0,337500.0,paid in full
4847965001,45377,48,2011,84,62,1.0,0,0,0,1,1,0,1099058.0,150000.0,paid in full
3607345010,97128,45,2009,120,1,2.0,1,1,0,2,0,0,85000.0,76500.0,paid in full
8526313010,55119,32,1995,54,4,2.0,0,0,1,0,0,1,30000.0,25500.0,paid in full
1586535009,3103,62,2006,84,2,1.0,0,2,0,1,0,0,75000.0,37500.0,paid in full
5250064008,7650,42,2002,31,3,1.0,0,3,1,1,1,0,75000.0,37500.0,paid in full
9026584004,98020,23,2005,38,1,1.0,0,1,1,1,1,0,54767.0,7500.0,charged off
2204875006,91789,42,2007,47,6,2.0,3,6,0,1,1,0,52500.0,17500.0,charged off
5243883002,43207,32,1993,180,26,1.0,0,0,1,0,0,0,235000.0,199750.0,paid in full
6313934001,19128,81,2003,6,10,1.0,0,10,1,1,1,0,177212.0,50000.0,charged off
6244914001,8837,42,2003,84,4,1.0,0,4,1,1,1,0,50000.0,25000.0,paid in full
4316824010,2857,23,2001,83,1,1.0,0,1,1,1,1,0,33017.0,17500.0,paid in full
2382755008,39503,33,2007,60,11,1.0,0,11,0,1,0,0,150000.0,127500.0,paid in full
3343313004,92041,23,1989,240,1,1.0,10,15,0,0,0,0,127000.0,127000.0,paid in full
6003224005,59808,45,2003,98,3,2.0,0,0,34900,1,0,0,161000.0,120750.0,paid in full
3430573010,60607,42,1989,84,17,1.0,0,0,0,0,0,0,200000.0,170000.0,paid in full
3225665006,92108,54,2008,269,3,2.0,0,3,0,1,0,0,1120180.0,844500.0,paid in full
1770965009,80302,81,2006,84,4,2.0,2,4,0,1,1,0,84708.0,12500.0,paid in full
7134493003,78210,62,1994,180,22,1.0,0,0,1,0,0,0,285000.0,213750.0,paid in full
2853835005,77545,54,2008,68,8,1.0,3,11,0,1,0,0,99974.0,50000.0,charged off
3565085005,48108,54,2009,120,43,1.0,1,43,0,1,0,0,505500.0,454950.0,paid in full
1242155009,94401,62,2005,84,2,1.0,0,2,1,1,1,0,45000.0,22500.0,paid in full
4522295003,7758,72,2011,300,15,1.0,0,15,0,1,0,0,649600.0,487200.0,paid in full
1702065008,41042,54,2006,300,1,1.0,0,1,0,2,0,0,286900.0,215175.0,paid in full
2481425009,45750,48,2007,79,2,2.0,0,2,0,2,0,0,76500.0,38250.0,paid in full
2596666007,72205,51,2007,14,5,1.0,2,5,1,2,1,0,66037.0,17500.0,charged off
2954874009,59729,71,1999,240,3,1.0,0,0,1,0,0,0,162000.0,121500.0,paid in full
6869903002,91950,81,1994,240,12,1.0,4,8,1,0,0,0,128000.0,128000.0,paid in full
1665745000,98208,72,2006,84,4,1.0,0,4,0,1,1,0,20000.0,5000.0,paid in full
2588436008,94401,81,2007,64,3,1.0,0,3,1,2,1,0,49698.0,12500.0,charged off
3823084002,93637,42,2000,12,2,1.0,0,0,1,2,0,0,50000.0,37500.0,paid in full
1780975005,33280,44,2006,36,1,2.0,0,1,0,1,1,0,132942.0,25000.0,charged off
1420185000,7650,72,2005,84,4,1.0,1,4,0,2,0,0,100000.0,50000.0,paid in full
2045675007,60173,53,2006,43,7,1.0,5,12,0,1,1,0,150052.0,25000.0,charged off
1565125005,80525,23,2006,28,1,1.0,0,1,0,1,0,0,200000.0,100000.0,charged off
2605986001,17527,44,2007,120,10,2.0,0,0,70130,2,0,0,140000.0,119000.0,paid in full
6523833008,78702,44,1994,180,9,1.0,0,0,1,0,0,1,100000.0,80000.0,paid in full
1459234003,2719,42,1997,180,8,2.0,0,0,1,0,0,0,265000.0,258750.0,paid in full
6136223002,35803,81,1994,120,3,1.0,0,0,52875,0,0,0,150000.0,135000.0,paid in full
2896815010,90020,45,2008,93,2,2.0,0,0,0,1,0,0,140000.0,119000.0,paid in full
7485224001,23113,49,2004,84,2,1.0,1,2,1,2,1,0,10000.0,5000.0,paid in full
7978393008,55744,44,1995,96,2,2.0,0,0,1,0,0,1,27000.0,24300.0,paid in full
5425563001,78520,11,1993,60,2,1.0,0,0,1,0,0,0,200000.0,170000.0,paid in full
3618544010,91405,44,2000,12,12,1.0,0,0,1,1,0,0,250000.0,225000.0,paid in full
1294565005,92688,81,2005,84,5,1.0,10,5,1,1,1,0,122500.0,25000.0,paid in full
1248095005,77003,44,2005,84,3,1.0,0,3,1,1,1,0,50000.0,25000.0,paid in full
7264854009,64106,72,2004,5,9,2.0,0,0,68020,1,0,0,210083.0,168750.0,charged off
8270423003,44060,42,1995,84,1,1.0,0,0,1,0,0,1,75000.0,67500.0,paid in full
1132775006,39213,48,2005,60,4,1.0,0,0,1,2,0,0,63000.0,31500.0,paid in full
4446423010,63116,33,1991,6,25,1.0,0,0,1,0,0,0,350000.0,297500.0,paid in full
3434543009,77640,71,1989,180,15,2.0,0,0,0,0,0,0,600000.0,480000.0,paid in full
9076294009,79366,72,2005,68,7,2.0,0,0,1,2,0,0,285000.0,213750.0,paid in full
6005984003,33313,42,2003,84,4,1.0,2,6,1,1,1,0,150000.0,25000.0,paid in full
3188695004,11101,54,2008,84,1,2.0,0,1,0,1,1,0,59578.0,12500.0,paid in full
8534373006,28209,54,1995,60,57,1.0,0,0,1,0,0,0,350000.0,297500.0,paid in full
7956994006,58368,45,2005,84,14,1.0,0,0,1,2,0,0,210000.0,157500.0,paid in full
2652456009,2747,62,2007,120,8,2.0,0,0,1,1,0,0,720000.0,540000.0,paid in full
8379633000,38401,53,1995,84,2,1.0,0,0,1,0,0,1,90000.0,65700.0,paid in full
5523494004,2743,23,2002,84,3,1.0,0,3,1,1,1,0,35100.0,17500.0,paid in full
1443185003,93306,54,2005,84,3,2.0,0,3,0,1,1,0,19770.0,5000.0,paid in full
4568693008,78551,23,1991,12,12,1.0,0,0,1,0,0,0,140000.0,126000.0,paid in full
2170636001,76210,81,2006,3,8,1.0,0,8,1,2,1,0,43667.0,12500.0,charged off
2216954007,30521,11,1998,180,4,1.0,0,0,1,0,0,0,618100.0,487500.0,paid in full
9327203003,39051,11,1996,156,1,1.0,0,0,1,0,0,0,263000.0,197250.0,paid in full
3273295007,17602,44,2009,84,0,2.0,0,0,0,1,0,0,65000.0,55250.0,paid in full
2531575007,34947,23,2007,84,1,1.0,0,1,0,1,0,0,25000.0,12500.0,paid in full
7017124005,54636,81,2004,120,10,1.0,0,0,1,2,0,0,342000.0,256500.0,paid in full
2788855003,98038,44,2008,47,3,2.0,0,3,0,1,1,0,19500.0,5000.0,charged off
3044815004,60643,32,2008,63,2,1.0,2,4,0,1,0,0,15000.0,12750.0,charged off
1024005001,55404,56,2004,84,2,1.0,0,0,1,1,1,0,75000.0,63750.0,paid in full
2009735004,78624,72,2006,84,8,2.0,8,8,0,1,1,0,134080.0,25000.0,paid in full
7509643008,97007,81,1994,246,28,1.0,0,0,1,0,0,0,321756.0,300000.0,paid in full
2764715002,6320,45,2008,84,8,1.0,0,8,0,2,1,0,120025.0,45000.0,paid in full
8409833003,66105,23,1995,12,40,1.0,0,0,1,0,0,0,148883.0,112500.0,paid in full
3427793005,85257,81,1989,300,1800,1.0,0,0,0,0,0,0,395000.0,296250.0,paid in full
4158845005,96797,23,2010,99,20,1.0,2,20,0,1,0,0,15000.0,12750.0,charged off
3390023003,94124,42,1989,300,10,1.0,0,0,0,0,0,0,904500.0,678375.0,paid in full
7021254001,94545,49,2004,84,12,1.0,4,12,1,1,1,0,122738.0,50000.0,paid in full
3587795007,97210,44,2009,264,10,1.0,0,10,0,1,0,0,307500.0,323550.0,paid in full
2262955004,6712,48,2007,45,2,1.0,0,2,0,1,0,0,25000.0,12500.0,charged off
3476295007,98112,72,2009,300,23,1.0,6,23,0,1,0,0,1610800.0,1476540.0,paid in full
2831145009,60452,81,2008,28,8,2.0,2,6,0,2,1,0,117881.0,25000.0,charged off
2754115006,90010,54,2008,75,2,1.0,2,4,0,1,0,0,15000.0,12750.0,charged off
5005193001,40517,33,1992,84,1,1.0,0,0,1,0,0,0,69051.0,59384.0,paid in full
6054633003,12305,23,1994,180,10,1.0,0,0,1,0,0,0,140000.0,126000.0,paid in full
5317644000,46151,44,2002,240,12,2.0,10,2,17460,1,0,0,641000.0,641000.0,paid in full
1057134005,64776,45,1997,96,2,1.0,0,0,1,0,0,0,56900.0,42675.0,paid in full
6824874009,34223,81,2004,84,5,1.0,1,6,1,1,1,0,9000.0,4500.0,paid in full
5184534008,54636,56,2002,240,21,1.0,0,0,1,1,0,0,185000.0,138750.0,paid in full
2075525009,21234,45,2007,73,1,2.0,1,2,0,1,0,0,5000.0,4250.0,charged off
2145015005,75495,23,2007,119,1,1.0,0,1,0,1,0,0,25300.0,12650.0,paid in full
3282485007,28401,53,2009,77,1,1.0,0,1,0,1,0,0,12500.0,10625.0,paid in full
3198335005,40513,81,2008,60,0,1.0,0,0,0,1,1,0,102340.0,12500.0,paid in full
3402874005,3103,81,2000,84,5,2.0,0,0,1,1,0,1,64000.0,51200.0,paid in full
5606313006,63052,23,1993,60,10,1.0,0,0,1,0,0,0,240000.0,192000.0,paid in full
6255874008,60440,33,2003,240,35,1.0,7,0,1,1,0,0,865000.0,865000.0,paid in full
1178175009,97058,81,2005,84,10,1.0,0,10,1,2,1,0,71012.0,30000.0,paid in full
9137474009,55320,44,2005,60,4,1.0,0,4,1,1,1,0,73213.0,25000.0,paid in full
5326713003,30360,23,1993,300,20,1.0,0,0,1,0,0,0,350000.0,297500.0,paid in full
6438124009,97233,44,2003,84,6,1.0,1,6,1,1,1,0,10000.0,5000.0,paid in full
2232756009,22309,23,2006,71,2,1.0,0,2,1,1,1,0,40604.0,20000.0,charged off
2500925002,87144,54,2007,84,2,1.0,0,2,0,1,1,0,25500.0,6000.0,paid in full
8363734008,10282,42,2005,84,1,1.0,1,1,1,1,1,0,22718.0,6000.0,paid in full
6072474003,92662,52,2003,84,3,1.0,0,3,1,1,1,0,40294.0,20000.0,paid in full
5249294010,95404,81,2002,120,625,1.0,0,0,1,1,0,0,750000.0,562500.0,paid in full
6310104004,94063,44,2003,240,3,1.0,0,4,1,1,0,0,272000.0,272000.0,paid in full
8325953007,29550,44,1995,60,1,1.0,0,0,1,0,0,1,100000.0,90000.0,paid in full
9298703000,6278,51,1996,84,1,1.0,0,0,1,0,0,1,16000.0,12800.0,paid in full
2491196001,94705,81,2007,24,15,1.0,15,15,1,1,1,0,250000.0,100000.0,paid in full
4282663004,80632,44,1991,240,29,1.0,14,29,1,0,0,0,451000.0,451000.0,paid in full
1866885003,17236,62,2006,69,2,2.0,0,2,0,1,1,0,107297.0,25000.0,charged off
8937174006,7869,53,2005,84,1,1.0,0,1,1,2,1,0,85244.0,25000.0,paid in full
9118884008,79835,56,2005,17,12,1.0,8,20,1,1,1,0,333027.0,50000.0,charged off
2990714004,36607,42,1999,84,7,1.0,0,0,1,1,0,0,500000.0,375000.0,paid in full
1544565009,77074,42,2006,84,2,1.0,0,2,0,1,1,0,52063.0,12500.0,paid in full
1607004007,80118,23,1998,50,2,1.0,0,0,1,0,0,1,100000.0,80000.0,paid in full
6689204003,33020,44,2003,84,3,1.0,1,4,1,1,1,0,10000.0,5000.0,paid in full
8733934007,66503,72,2005,61,31,2.0,0,0,1,2,0,0,274000.0,205500.0,paid in full
2691625008,15224,72,2007,60,5,1.0,0,5,0,1,0,0,51445.0,26000.0,paid in full
4536794005,45249,62,2001,60,1,1.0,0,0,1,1,1,0,45000.0,22500.0,paid in full
8208234000,28776,48,2005,120,2,0.0,0,0,1,1,0,0,250000.0,187500.0,paid in full
2625656004,98282,54,2007,84,2,1.0,0,2,1,1,1,0,16217.0,2500.0,paid in full
1345114004,94539,54,1997,300,8,1.0,0,0,1,0,0,0,75000.0,60000.0,paid in full
1990515005,43240,72,2006,87,1,2.0,10,0,0,1,0,0,108000.0,91800.0,paid in full
4392835000,64108,31,2011,60,3,1.0,1,3,0,1,0,0,40000.0,20000.0,paid in full
6286744007,15052,81,2003,84,4,1.0,1,1,1,1,1,0,5009.0,2500.0,paid in full
8952253008,30244,54,1996,240,12,1.0,7,0,1,0,0,0,232000.0,232000.0,paid in full
4074733007,55362,33,1990,240,24,1.0,25,0,1,0,0,0,370000.0,370000.0,paid in full
7140644003,94065,72,2004,84,4,1.0,0,4,1,1,1,0,50000.0,25000.0,paid in full
5232193001,21904,42,1993,84,20,1.0,0,0,1,0,0,0,50000.0,40000.0,paid in full
4629163007,83701,54,1992,240,29,1.0,7,22,1,0,0,0,238000.0,238000.0,paid in full
3320793005,31794,81,1989,58,12,2.0,0,0,0,0,0,0,138700.0,117895.0,paid in full
4326695008,56377,44,2011,19,7,1.0,0,7,0,2,0,0,35000.0,17500.0,paid in full
